594,585,586,641,585,610,609,586,585,610,594,585,586,629,593,594,0,585,610,594,585,586,625,0,0,0,0,0,0,0,620,0,0,0,0,593,594,625,0,0,633,641,0,0,0,0,642,0,585,586,0,641,0,0,0,0,0,0,641,0,
585,610,594,626,593,609,610,594,593,594,621,593,594,0,625,585,586,593,609,586,593,609,586,0,0,0,0,0,0,0,0,0,0,0,0,617,0,585,586,0,0,0,585,586,0,641,0,0,593,594,0,0,0,0,0,0,0,0,0,0,
593,594,0,625,0,593,594,0,0,630,625,0,0,626,0,601,602,585,610,609,586,593,594,0,0,0,0,0,0,0,0,0,0,0,0,0,626,593,609,586,0,0,593,609,586,0,585,586,617,0,0,0,621,0,0,0,0,0,0,0,
630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,594,593,609,610,594,623,624,0,0,0,0,0,0,0,0,618,0,587,588,0,0,585,610,594,0,0,0,593,594,0,593,594,0,0,0,0,0,0,0,0,0,0,0,0,
586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,621,593,594,0,626,0,0,645,0,0,0,0,0,0,0,587,612,596,0,0,593,594,0,0,0,0,0,617,0,633,0,0,0,0,0,0,0,0,585,586,0,0,641,
594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,0,0,585,586,0,621,630,0,0,0,0,0,0,0,595,611,588,0,0,0,641,626,617,0,0,0,0,0,0,0,0,0,585,586,0,0,0,593,609,586,0,0,
626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,593,609,586,626,0,0,0,0,0,0,0,0,0,595,596,0,585,586,0,0,633,625,0,0,0,0,0,0,585,586,593,594,0,0,0,0,593,594,0,633,
621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,610,594,641,0,0,0,0,0,0,0,0,0,0,0,625,593,609,586,0,0,621,585,586,0,0,0,585,610,594,642,0,626,585,586,0,0,0,0,0,
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,601,602,625,0,0,0,0,0,0,0,0,0,0,0,618,0,0,593,594,585,586,0,593,609,586,0,585,610,609,586,0,0,585,610,594,0,0,0,0,0,
586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,594,0,0,0,0,0,0,0,0,0,0,0,0,0,620,0,0,0,593,594,0,626,601,602,585,610,609,610,594,0,0,593,594,585,586,0,0,0,0,
